unbuttoned shirt,0,3121,,解开纽扣的衬衫,服饰,上衣,服饰 > 上衣
button_gap,0,3120,,纽扣之间的缝隙(没解开,服饰,上衣,服饰 > 上衣
partially_unbuttoned,0,3119,,解开部分纽扣,服饰,上衣,服饰 > 上衣
partially_unzipped,0,3118,,拉开上部分拉链,服饰,上衣,服饰 > 上衣
clothes_removed,0,3117,,脱下的衣服,服饰,上衣,服饰 > 上衣
shirt_removed,0,3116,,脱下衬衫,服饰,上衣,服饰 > 上衣
wardrobe_error,0,3115,,衣服滑落,服饰,上衣,服饰 > 上衣
undersized_clothes,0,3114,,穿衣方式错了,服饰,上衣,服饰 > 上衣
tight,0,3113,,衣物紧紧的,服饰,上衣,服饰 > 上衣
wedgie,0,3112,,嵌入(拉裆部衣物所致),服饰,上衣,服饰 > 上衣
wardrobe_malfunction,0,3111,,衣服出了意外(如崩开),服饰,上衣,服饰 > 上衣
taut_shirt,0,3110,,绷紧的衬衫,服饰,上衣,服饰 > 上衣
taut_clothes,0,3109,,绷紧的衣服,服饰,上衣,服饰 > 上衣
underbust,0,3108,,勒出下胸围,服饰,上衣,服饰 > 上衣
oversized_clothes,0,3107,,过大号的衣服,服饰,上衣,服饰 > 上衣
oversized_shirt,0,3106,,过大号衬衫,服饰,上衣,服饰 > 上衣
borrowed_garments,0,3105,,男友的衣服,服饰,上衣,服饰 > 上衣
strap_slip,0,3104,,衣物吊带滑落(导致走光),服饰,上衣,服饰 > 上衣
wet_shirt,0,3103,,湿衬衫,服饰,上衣,服饰 > 上衣
clothes_theft,0,3102,,偷衣服,服饰,上衣,服饰 > 上衣
blazer,0,3101,,西装外套,服饰,外套,服饰 > 外套
overcoat,0,3100,,大衣,服饰,外套,服饰 > 外套
double-breasted,0,3099,,双排纽扣(双排扣,服饰,外套,服饰 > 外套
long_coat,0,3098,,长外套,服饰,外套,服饰 > 外套
haori,0,3097,,一种宽上衣,服饰,外套,服饰 > 外套
winter_coat,0,3096,,冬季大衣,服饰,外套,服饰 > 外套
hooded_coat,0,3095,,连帽大衣,服饰,外套,服饰 > 外套
fur_coat,0,3094,,皮草大衣,服饰,外套,服饰 > 外套
fur-trimmed_coat,0,3093,,镶边皮草大衣,服饰,外套,服饰 > 外套
duffel_coat,0,3092,,粗呢大衣,服饰,外套,服饰 > 外套
fishnet_top,0,3091,,渔网上衣,服饰,外套,服饰 > 外套
parka,0,3090,,派克大衣,服饰,外套,服饰 > 外套
jacket,0,3089,,夹克衫,服饰,外套,服饰 > 外套
jacket_partially_removed,0,3088,,夹克部分移除,服饰,外套,服饰 > 外套
jacket_removed,0,3087,,夹克被移除,服饰,外套,服饰 > 外套
open_jacket,0,3086,,开襟夹克(配合spread_legs),服饰,外套,服饰 > 外套
cropped_jacket,0,3085,,短款夹克,服饰,外套,服饰 > 外套
track_jacket,0,3084,,运动夹克,服饰,外套,服饰 > 外套
hooded_track_jacket,0,3083,,连帽运动夹克,服饰,外套,服饰 > 外套
military_jacket,0,3082,,军装夹克,服饰,外套,服饰 > 外套
camouflage_jacket,0,3081,,迷彩夹克,服饰,外套,服饰 > 外套
leather_jacket,0,3080,,皮夹克,服饰,外套,服饰 > 外套
letterman_jacket,0,3079,,莱特曼夹克,服饰,外套,服饰 > 外套
bomber_jacket,0,3078,,飞行员夹克,服饰,外套,服饰 > 外套
denim_jacket,0,3077,,牛仔夹克,服饰,外套,服饰 > 外套
loating_jacket,0,3076,,休闲夹克,服饰,外套,服饰 > 外套
fur-trimmed_jacket,0,3075,,毛皮边饰夹克,服饰,外套,服饰 > 外套
two-tone_jacket,0,3074,,两色夹克,服饰,外套,服饰 > 外套
trench_coat,0,3073,,风衣,服饰,外套,服饰 > 外套
furisode,0,3072,,振袖(和服的一部份),服饰,外套,服饰 > 外套
windbreaker,0,3071,,冲锋衣,服饰,外套,服饰 > 外套
raincoat,0,3070,,雨衣,服饰,外套,服饰 > 外套
hagoromo,0,3069,,羽衣,服饰,外套,服饰 > 外套
tunic,0,3068,,束腰外衣,服饰,外套,服饰 > 外套
cape,0,3067,,披肩,服饰,外套,服饰 > 外套
capelet,0,3066,,披肩,服饰,外套,服饰 > 外套
winter_clothes,0,3065,,冬装,服饰,外套,服饰 > 外套
sweater,0,3064,,毛衣,服饰,外套,服饰 > 外套
pullover_sweaters,0,3063,,套頭毛衣,服饰,外套,服饰 > 外套
ribbed_sweater,0,3062,,罗纹毛衣,服饰,外套,服饰 > 外套
sweater_vest,0,3061,,毛衣背心,服饰,外套,服饰 > 外套
backless_sweater,0,3060,,露背毛衣,服饰,外套,服饰 > 外套
aran_sweater,0,3059,,爱尔兰毛衣,服饰,外套,服饰 > 外套
beige_sweater,0,3058,,米色毛衣,服饰,外套,服饰 > 外套
brown_sweater,0,3057,,棕色毛衣,服饰,外套,服饰 > 外套
hooded_sweater,0,3056,,连帽毛衣,服饰,外套,服饰 > 外套
off-shoulder_sweater,0,3055,,露肩毛衣,服饰,外套,服饰 > 外套
striped_sweater,0,3054,,条纹毛衣,服饰,外套,服饰 > 外套
virgin_killer_sweater,0,3053,,处男杀手毛衣,服饰,外套,服饰 > 外套
down_jacket,0,3052,,羽绒服,服饰,外套,服饰 > 外套
puffer_jacket,0,3051,,羽绒服,服饰,外套,服饰 > 外套
transparent,0,3050,,透明的,服饰,其他,服饰 > 其他
burnt_clothes,0,3049,,烧焦的衣服,服饰,其他,服饰 > 其他
dissolving_clothes,0,3048,,溶解掉的衣服,服饰,其他,服饰 > 其他
dirty_clothes,0,3047,,弄脏的衣服,服饰,其他,服饰 > 其他
expressive_clothes,0,3046,,富有表现力的衣服,服饰,其他,服饰 > 其他
impossible_clothes,0,3045,,有不现实的包裹程度的衣服,服饰,其他,服饰 > 其他
living_clothes,0,3044,,活体衣服,服饰,其他,服饰 > 其他
leotard_under_clothes,0,3043,,内层穿着连衣裤,服饰,其他,服饰 > 其他
multicolored_clothes,0,3042,,多色款衣服,服饰,其他,服饰 > 其他
ofuda_on_clothes,0,3041,,衣服上贴着符纸,服饰,其他,服饰 > 其他
wringing_clothes,0,3040,,拧干衣服,服饰,其他,服饰 > 其他
clothesline,0,3039,,晒衣服,服饰,其他,服饰 > 其他
shiny_clothes,0,3038,,有光泽的衣服,服饰,其他,服饰 > 其他
kariginu,0,3037,,狩衣,服饰,其他,服饰 > 其他
front-tie_top,0,3036,,从正面打结的衣物,服饰,其他,服饰 > 其他
jacket_on_shoulders,0,3035,,用夹克披肩,服饰,其他,服饰 > 其他
short_jumpsuit,0,3034,,短裤腿连体衣,服饰,其他,服饰 > 其他
harness,0,3033,,背带；挽具,服饰,其他,服饰 > 其他
rigging,0,3032,,舰装,服饰,其他,服饰 > 其他
aiguillette,0,3031,,肩带,服饰,其他,服饰 > 其他
apron,0,3030,,围裙,服饰,腰部,服饰 > 腰部
waist_apron,0,3029,,腰围裙,服饰,腰部,服饰 > 腰部
maid_apron,0,3028,,女仆围裙,服饰,腰部,服饰 > 腰部
bow tied at the waist,0,3027,,系在前腰的蝴蝶结,服饰,腰部,服饰 > 腰部
waist_cape,0,3026,,穿在腰部的小披风,服饰,腰部,服饰 > 腰部
clothes_around_waist,0,3025,,腰间衣服,服饰,腰部,服饰 > 腰部
jacket_around_waist,0,3024,,腰围夹克,服饰,腰部,服饰 > 腰部
sweater_around_waist,0,3023,,围腰毛衣,服饰,腰部,服饰 > 腰部
loincloth,0,3022,,缠腰布,服饰,腰部,服饰 > 腰部
bustier,0,3021,,胸衣,服饰,腰部,服饰 > 腰部
corset,0,3020,,束腰(马甲),服饰,腰部,服饰 > 腰部
girdle,0,3019,,紧身褡,服饰,腰部,服饰 > 腰部
armor,0,3018,,盔甲,服饰,盔甲,服饰 > 盔甲
bikini_armor,0,3017,,比基尼盔甲,服饰,盔甲,服饰 > 盔甲
full_armor,0,3016,,穿着全套盔甲的,服饰,盔甲,服饰 > 盔甲
plate_armor,0,3015,,板甲,服饰,盔甲,服饰 > 盔甲
japanese_armor,0,3014,,日本铠甲,服饰,盔甲,服饰 > 盔甲
kusazuri,0,3013,,腹当|草摺(日式下半盔甲,服饰,盔甲,服饰 > 盔甲
power_armor,0,3012,,动力装甲,服饰,盔甲,服饰 > 盔甲
mecha,0,3011,,机甲,服饰,盔甲,服饰 > 盔甲
helmet,0,3010,,头盔,服饰,盔甲,服饰 > 盔甲
kabuto,0,3009,,头盔(日式),服饰,盔甲,服饰 > 盔甲
off-shoulder_armor,0,3008,,無肩甲盔甲,服饰,盔甲,服饰 > 盔甲
shoulder_armor,0,3007,,肩甲,服饰,盔甲,服饰 > 盔甲
muneate,0,3006,,日本弓道護胸甲,服饰,盔甲,服饰 > 盔甲
breastplate,0,3005,,胸甲,服饰,盔甲,服饰 > 盔甲
faulds,0,3004,,腹甲,服饰,盔甲,服饰 > 盔甲
greaves,0,3003,,胫甲,服饰,盔甲,服饰 > 盔甲
shin_guards,0,3002,,胫甲,服饰,盔甲,服饰 > 盔甲
armored_boots,0,3001,,装甲靴,服饰,盔甲,服饰 > 盔甲
dress,0,3000,,连衣裙,服饰,裙子,服饰 > 裙子
microdress,0,2999,,微型连衣裙,服饰,裙子,服饰 > 裙子
long_dress,0,2998,,长连衣裙,服饰,裙子,服饰 > 裙子
off-shoulder_dress,0,2997,,露肩连衣裙,服饰,裙子,服饰 > 裙子
strapless_dress,0,2996,,无肩带连衣裙,服饰,裙子,服饰 > 裙子
backless_dress,0,2995,,露背连衣裙,服饰,裙子,服饰 > 裙子
halter_dress,0,2994,,绕颈露背吊带裙,服饰,裙子,服饰 > 裙子
sundress,0,2993,,吊帶連衣裙（大熱天穿的無袖連衣裙）,服饰,裙子,服饰 > 裙子
sleeveless_dress,0,2992,,无袖连衣裙,服饰,裙子,服饰 > 裙子
sailor_dress,0,2991,,水手服款裙子,服饰,裙子,服饰 > 裙子
summer_dress,0,2990,,夏日长裙,服饰,裙子,服饰 > 裙子
china_dress,0,2989,,中国服饰,服饰,裙子,服饰 > 裙子
pinafore_dress,0,2988,,围裙连衣裙,服饰,裙子,服饰 > 裙子
sweater_dress,0,2987,,围裙连衣裙,服饰,裙子,服饰 > 裙子
wedding_dress,0,2986,,婚纱,服饰,裙子,服饰 > 裙子
armored_dress,0,2985,,战甲裙,服饰,裙子,服饰 > 裙子
frilled_dress,0,2984,,花边连衣裙,服饰,裙子,服饰 > 裙子
lace-trimmed_dress,0,2983,,蕾丝边连衣裙,服饰,裙子,服饰 > 裙子
collared_dress,0,2982,,有领连衣裙,服饰,裙子,服饰 > 裙子
fur-trimmed_dress,0,2981,,毛皮镶边连衣裙,服饰,裙子,服饰 > 裙子
layered_dress,0,2980,,分层连衣裙,服饰,裙子,服饰 > 裙子
pleated_dress,0,2979,,百褶连衣裙,服饰,裙子,服饰 > 裙子
taut_dress,0,2978,,绷紧的连衣裙,服饰,裙子,服饰 > 裙子
pencil_dress,0,2977,,铅笔裙,服饰,裙子,服饰 > 裙子
impossible_dress,0,2976,,过分紧身的衣服,服饰,裙子,服饰 > 裙子
multicolored_dress,0,2975,,多色款连衣裙,服饰,裙子,服饰 > 裙子
striped_dress,0,2974,,条纹连衣裙,服饰,裙子,服饰 > 裙子
checkered_skirt,0,2973,,格子裙,服饰,裙子,服饰 > 裙子
plaid_dress,0,2972,,格子连衣裙,服饰,裙子,服饰 > 裙子
ribbed_dress,0,2971,,罗纹连衣裙,服饰,裙子,服饰 > 裙子
polka_dot_dress,0,2970,,波点连衣裙,服饰,裙子,服饰 > 裙子
print_dress,0,2969,,印花连衣裙,服饰,裙子,服饰 > 裙子
vertical-striped_dress,0,2968,,竖条纹连衣裙,服饰,裙子,服饰 > 裙子
see-through_dress,0,2967,,透视连衣裙,服饰,裙子,服饰 > 裙子
skirt,0,2966,,短裙,服饰,裙子,服饰 > 裙子
microskirt,0,2965,,超短裙,服饰,裙子,服饰 > 裙子
miniskirt,0,2964,,迷你裙,服饰,裙子,服饰 > 裙子
skirt_suit,0,2963,,正装短裙,服饰,裙子,服饰 > 裙子
bikini_skirt,0,2962,,比基尼裙,服饰,裙子,服饰 > 裙子
pleated_skirt,0,2961,,百褶裙,服饰,裙子,服饰 > 裙子
pencil_skirt,0,2960,,短铅笔裙,服饰,裙子,服饰 > 裙子
bubble_skirt,0,2959,,蓬蓬裙,服饰,裙子,服饰 > 裙子
tutu,0,2958,,芭蕾舞裙,服饰,裙子,服饰 > 裙子
ballgown,0,2957,,蓬蓬裙(禮服),服饰,裙子,服饰 > 裙子
pettiskirt,0,2956,,蓬蓬裙(兒童),服饰,裙子,服饰 > 裙子
showgirl_skirt,0,2955,,展会女郎装束,服饰,裙子,服饰 > 裙子
Medium length skirt,0,2954,,中等长裙子,服饰,裙子,服饰 > 裙子
beltskirt,0,2953,,皮带裙,服饰,裙子,服饰 > 裙子
denim_skirt,0,2952,,牛仔裙,服饰,裙子,服饰 > 裙子
suspender_skirt,0,2951,,吊带裙,服饰,裙子,服饰 > 裙子
skirt_set,0,2950,,与上衣搭配的短裙,服饰,裙子,服饰 > 裙子
long_skirt,0,2949,,长裙,服饰,裙子,服饰 > 裙子
summer_long_skirt,0,2948,,夏日长裙,服饰,裙子,服饰 > 裙子
overskirt,0,2947,,外裙,服饰,裙子,服饰 > 裙子
hakama_skirt,0,2946,,袴裙,服饰,裙子,服饰 > 裙子
high-waist_skirt,0,2945,,高腰裙,服饰,裙子,服饰 > 裙子
kimono_skirt,0,2944,,和服裙,服饰,裙子,服饰 > 裙子
suspender_long_skirt,0,2943,,背带裙;吊带裙,服饰,裙子,服饰 > 裙子
chiffon_skirt,0,2942,,雪紡裙,服饰,裙子,服饰 > 裙子
frilled_skirt,0,2941,,花边裙子,服饰,裙子,服饰 > 裙子
fur-trimmed_skirt,0,2940,,毛皮镶边短裙,服饰,裙子,服饰 > 裙子
lace_skirt,0,2939,,蕾絲短裙,服饰,裙子,服饰 > 裙子
lace-trimmed_skirt,0,2938,,蕾丝边短裙,服饰,裙子,服饰 > 裙子
ribbon-trimmed_skirt,0,2937,,缎带饰边短裙,服饰,裙子,服饰 > 裙子
layered_skirt,0,2936,,分层的半裙,服饰,裙子,服饰 > 裙子
print_skirt,0,2935,,印花短裙,服饰,裙子,服饰 > 裙子
multicolored_skirt,0,2934,,多色款裙子,服饰,裙子,服饰 > 裙子
striped_skirt,0,2933,,条纹裙,服饰,裙子,服饰 > 裙子
vertical-striped_skirt,0,2932,,竖条纹裙子,服饰,裙子,服饰 > 裙子
plaid_skirt,0,2931,,格子呢短裙,服饰,裙子,服饰 > 裙子
flared_skirt,0,2930,,伞裙,服饰,裙子,服饰 > 裙子
floral_skirt,0,2929,,碎花裙,服饰,裙子,服饰 > 裙子
skirt_hold,0,2928,,优雅地提着裙子,服饰,与裙子互动,服饰 > 与裙子互动
skirt_tug,0,2927,,扯住裙摆|按住裙摆,服饰,与裙子互动,服饰 > 与裙子互动
dress_tug,0,2926,,压住裙摆,服饰,与裙子互动,服饰 > 与裙子互动
high_heel_boots,0,2925,,高跟靴,服饰,靴子,服饰 > 靴子
toeless_boots,0,2924,,露趾靴,服饰,靴子,服饰 > 靴子
lace-up_boots,0,2923,,系带靴,服饰,靴子,服饰 > 靴子
fur-trimmed_boots,0,2922,,毛边靴子,服饰,靴子,服饰 > 靴子
snow_boots,0,2921,,雪地靴,服饰,靴子,服饰 > 靴子
anklet,0,2920,,脚链,服饰,靴子,服饰 > 靴子
rubber_boots,0,2919,,胶靴,服饰,靴子,服饰 > 靴子
santa_boots,0,2918,,圣诞靴,服饰,靴子,服饰 > 靴子
leather_boots,0,2917,,皮靴,服饰,靴子,服饰 > 靴子
thighhighs_under_boots,0,2916,,靴子下的长筒袜,服饰,靴子,服饰 > 靴子
combat_boots,0,2915,,作战靴,服饰,靴子,服饰 > 靴子
doc_martens,0,2914,,马丁靴,服饰,靴子,服饰 > 靴子
rain_boots,0,2913,,雨靴,服饰,靴子,服饰 > 靴子
belt_boots,0,2912,,皮带靴,服饰,靴子,服饰 > 靴子
fur_boots,0,2911,,矮跟休闲皮草靴,服饰,靴子,服饰 > 靴子
single_boot,0,2910,,一只脚没穿靴子,服饰,靴子,服饰 > 靴子
dress_bow,0,2909,,连衣裙上的蝴蝶结,服饰,裤子,服饰 > 裤子
dressing_another,0,2908,,着装,服饰,裤子,服饰 > 裤子
shorts_under_skirt,0,2907,,短裙里穿着短裤,服饰,裤子,服饰 > 裤子
side_slit,0,2906,,侧开衩,服饰,裤子,服饰 > 裤子
shorts,0,2905,,短裤,服饰,裤子,服饰 > 裤子
micro_shorts,0,2904,,小尺寸短裤,服饰,裤子,服饰 > 裤子
short_shorts,0,2903,,热裤,服饰,裤子,服饰 > 裤子
hot_pants,0,2902,,热裤,服饰,裤子,服饰 > 裤子
cutoffs,0,2901,,热裤,服饰,裤子,服饰 > 裤子
striped_shorts,0,2900,,条纹短裤,服饰,裤子,服饰 > 裤子
suspender_shorts,0,2899,,吊带短裤,服饰,裤子,服饰 > 裤子
denim_shorts,0,2898,,牛仔短裤,服饰,裤子,服饰 > 裤子
puffy_shorts,0,2897,,蓬蓬的短裤,服饰,裤子,服饰 > 裤子
dolphin_shorts,0,2896,,海豚短褲(真理褲),服饰,裤子,服饰 > 裤子
dolfin_shorts,0,2895,,海豚短褲(真理褲),服饰,裤子,服饰 > 裤子
tight_pants,0,2894,,紧身裤/运动裤,服饰,裤子,服饰 > 裤子
crotchless_pants,0,2893,,无裆裤（紧身）,服饰,裤子,服饰 > 裤子
track_pants,0,2892,,运动裤,服饰,裤子,服饰 > 裤子
yoga_pants,0,2891,,瑜伽裤,服饰,裤子,服饰 > 裤子
bike_shorts,0,2890,,自行车短裤,服饰,裤子,服饰 > 裤子
gym_shorts,0,2889,,体操短裤,服饰,裤子,服饰 > 裤子
pants,0,2888,,长裤,服饰,裤子,服饰 > 裤子
puffy_pants,0,2887,,蓬松裤/宽松裤,服饰,裤子,服饰 > 裤子
pumpkin_pants,0,2886,,南瓜裤,服饰,裤子,服饰 > 裤子
hakama_pants,0,2885,,袴裤,服饰,裤子,服饰 > 裤子
harem_pants,0,2884,,哈伦裤,服饰,裤子,服饰 > 裤子
bloomers,0,2883,,灯笼裤,服饰,裤子,服饰 > 裤子
buruma,0,2882,,女式灯笼裤,服饰,裤子,服饰 > 裤子
jeans,0,2881,,牛仔裤,服饰,裤子,服饰 > 裤子
cargo_pants,0,2880,,工装裤,服饰,裤子,服饰 > 裤子
camouflage_pants,0,2879,,迷彩裤,服饰,裤子,服饰 > 裤子
capri_pants,0,2878,,七分裤,服饰,裤子,服饰 > 裤子
chaps,0,2877,,皮套裤(上宽下窄,服饰,裤子,服饰 > 裤子
jumpsuit,0,2876,,(尤指女式)连衫裤,服饰,裤子,服饰 > 裤子
lowleg_pants,0,2875,,低腰裤子,服饰,裤子,服饰 > 裤子
plaid_pants,0,2874,,格子呢裤子,服饰,裤子,服饰 > 裤子
single_pantsleg,0,2873,,单边长裤,服饰,裤子,服饰 > 裤子
striped_pants,0,2872,,条纹裤,服饰,裤子,服饰 > 裤子
asymmetrical_legwear,0,2871,,不对称的裤子,服饰,与裤子互动,服饰 > 与裤子互动
leotard_aside,0,2870,,把连衣裤裆部剥到一边,服饰,与裤子互动,服饰 > 与裤子互动
open_fly,0,2869,,解开的裤子拉链,服饰,与裤子互动,服饰 > 与裤子互动
pants_down,0,2868,,褪下裤子,服饰,与裤子互动,服饰 > 与裤子互动
pants_rolled_up,0,2867,,裤子卷起来,服饰,与裤子互动,服饰 > 与裤子互动
pants_tucked_in,0,2866,,裤子塞进去,服饰,与裤子互动,服饰 > 与裤子互动
torn_jeans,0,2865,,破损的牛仔裤,服饰,与裤子互动,服饰 > 与裤子互动
torn_pants,0,2864,,破损的裤子,服饰,与裤子互动,服饰 > 与裤子互动
torn_shorts,0,2863,,破损的短裤,服饰,与裤子互动,服饰 > 与裤子互动
bodystocking,0,2862,,全身袜,服饰,袜子,服饰 > 袜子
pantyhose,0,2861,,连裤袜|裤袜,服饰,袜子,服饰 > 袜子
leggings,0,2860,,裤袜,服饰,袜子,服饰 > 袜子
legwear,0,2859,,裤袜(泛指裤袜或长筒袜),服饰,袜子,服饰 > 袜子
thighhighs,0,2858,,长筒袜(过膝高筒袜),服饰,袜子,服饰 > 袜子
kneehighs,0,2857,,中筒袜,服饰,袜子,服饰 > 袜子
socks,0,2856,,短袜,服饰,袜子,服饰 > 袜子
bare_legs,0,2855,,裸腿,服饰,袜子,服饰 > 袜子
black_bodystocking,0,2854,,连体黑丝,服饰,袜子,服饰 > 袜子
white_bodystocking,0,2853,,连体白丝,服饰,袜子,服饰 > 袜子
stocking_under_clothes,0,2852,,衣服下的袜子,服饰,袜子,服饰 > 袜子
black_pantyhose,0,2851,,黑丝裤袜,服饰,袜子,服饰 > 袜子
white_pantyhose,0,2850,,白丝裤袜,服饰,袜子,服饰 > 袜子
thighband_pantyhose,0,2849,,有腿环的裤袜,服饰,袜子,服饰 > 袜子
pantylines,0,2848,,紧致的裤袜(勾勒出线条,服饰,袜子,服饰 > 袜子
single_leg_pantyhose,0,2847,,单边穿着连裤袜,服饰,袜子,服饰 > 袜子
panties_under_pantyhose,0,2846,,裤袜里的内裤,服饰,袜子,服饰 > 袜子
fishnets,0,2845,,网袜(材质),服饰,袜子,服饰 > 袜子
stirrup_legwear,0,2844,,渔网袜,服饰,袜子,服饰 > 袜子
toeless_legwear,0,2843,,露趾袜,服饰,袜子,服饰 > 袜子
mismatched_legwear,0,2842,,双色裤袜,服饰,袜子,服饰 > 袜子
two-tone_legwear,0,2841,,双色裤袜,服饰,袜子,服饰 > 袜子
asymmetrical_legwear,0,2840,,不对称裤袜,服饰,袜子,服饰 > 袜子
uneven_legwear,0,2839,,长短袜,服饰,袜子,服饰 > 袜子
white_thighhighs,0,2838,,白色长筒袜,服饰,袜子,服饰 > 袜子
black_thighhighs,0,2837,,黑色长筒袜,服饰,袜子,服饰 > 袜子
pink_thighhighs,0,2836,,粉色长筒袜,服饰,袜子,服饰 > 袜子
suspenders,0,2835,,吊带袜,服饰,袜子,服饰 > 袜子
garter_straps,0,2834,,腰带(吊带袜的),服饰,袜子,服饰 > 袜子
torn_legwear,0,2833,,破损的裤袜,服饰,袜子,服饰 > 袜子
torn_thighhighs,0,2832,,损坏了的长筒袜,服饰,袜子,服饰 > 袜子
see-through_legwear_,0,2831,,透明的袜子,服饰,袜子,服饰 > 袜子
frilled_legwear,0,2830,,花边袜,服饰,袜子,服饰 > 袜子
lace-trimmed_legwear,0,2829,,蕾边袜丝,服饰,袜子,服饰 > 袜子
seamed_legwear,0,2828,,有接缝的袜,服饰,袜子,服饰 > 袜子
back-seamed_legwear,0,2827,,中间有一条黑线的袜子,服饰,袜子,服饰 > 袜子
animal_ear_legwear,0,2826,,动物耳朵过膝袜,服饰,袜子,服饰 > 袜子
striped_legwear,0,2825,,横条纹袜,服饰,袜子,服饰 > 袜子
vertical-striped_legwear,0,2824,,竖条纹袜,服饰,袜子,服饰 > 袜子
polka_dot_legwear,0,2823,,圆斑袜,服饰,袜子,服饰 > 袜子
print_legwear,0,2822,,印花袜,服饰,袜子,服饰 > 袜子
legwear_under_shorts,0,2821,,短裤穿在袜子外,服饰,袜子,服饰 > 袜子
over-kneehighs,0,2820,,过膝袜,服饰,袜子,服饰 > 袜子
bobby_socks,0,2819,,鲍比袜(白短袜),服饰,袜子,服饰 > 袜子
tabi,0,2818,,日式厚底短袜(足袋),服饰,袜子,服饰 > 袜子
loose_socks,0,2817,,泡泡袜,服饰,袜子,服饰 > 袜子
ankle_socks,0,2816,,踝袜,服饰,袜子,服饰 > 袜子
leg_warmers,0,2815,,腿套|暖腿袜,服饰,袜子,服饰 > 袜子
single_sock,0,2814,,单短袜,服饰,袜子,服饰 > 袜子
striped_socks,0,2813,,横条短袜,服饰,袜子,服饰 > 袜子
leg_cutout,0,2812,,袜子有开口,服饰,与袜子互动,服饰 > 与袜子互动
thighhighs_under_boots,0,2811,,靴子穿在袜子外面,服饰,与袜子互动,服饰 > 与袜子互动
adjusting_legwear,0,2810,,整理裤袜,服饰,与袜子互动,服饰 > 与袜子互动
pantyhose_pull,0,2809,,褪下的裤袜,服饰,与袜子互动,服饰 > 与袜子互动
socks_removed,0,2808,,脱袜子,服饰,与袜子互动,服饰 > 与袜子互动
sock_pull,0,2807,,拉着袜子(短袜,服饰,与袜子互动,服饰 > 与袜子互动
thighhighs_pull,0,2806,,拉着袜子(长袜,服饰,与袜子互动,服饰 > 与袜子互动
armored,0,2805,,装甲的,服饰,材质,服饰 > 材质
canvas,0,2804,,帆布的,服饰,材质,服饰 > 材质
denim,0,2803,,牛仔布,服饰,材质,服饰 > 材质
fluffy,0,2802,,毛茸茸,服饰,材质,服饰 > 材质
fur,0,2801,,毛皮,服饰,材质,服饰 > 材质
latex,0,2800,,乳胶,服饰,材质,服饰 > 材质
leather,0,2799,,皮制,服饰,材质,服饰 > 材质
see-through,0,2798,,透明,服饰,材质,服饰 > 材质
spandex,0,2797,,弹性纤维,服饰,材质,服饰 > 材质
tight,0,2796,,紧身,服饰,材质,服饰 > 材质
frilled,0,2795,,褶边,服饰,装饰,服饰 > 装饰
center_frills,0,2794,,中心褶花边,服饰,装饰,服饰 > 装饰
crease,0,2793,,起皱的(有褶的),服饰,装饰,服饰 > 装饰
layered,0,2792,,分层的,服饰,装饰,服饰 > 装饰
lace,0,2791,,蕾丝,服饰,装饰,服饰 > 装饰
fur_trim,0,2790,,皮草饰边,服饰,装饰,服饰 > 装饰
fur-trimmed,0,2789,,毛边的,服饰,装饰,服饰 > 装饰
fine_fabric_emphasis,0,2788,,材质增强,服饰,装饰,服饰 > 装饰
latex_thighhighs,0,2787,,乳胶材质的长筒袜,服饰,装饰,服饰 > 装饰
see-through_thighhighs,0,2786,,透明的长筒袜,服饰,装饰,服饰 > 装饰
ass_cutout,0,2785,,露出屁股的服饰,服饰,装饰,服饰 > 装饰
asymmetrical_clothes,0,2784,,不对称的服饰,服饰,装饰,服饰 > 装饰
back_bow,0,2783,,(服饰)打在背后的结,服饰,装饰,服饰 > 装饰
costume_switch,0,2782,,服饰互换,服饰,装饰,服饰 > 装饰
cross-laced_clothes,0,2781,,交叉花边服饰,服饰,装饰,服饰 > 装饰
double_vertical_stripe,0,2780,,服饰上有两条平行条纹,服饰,装饰,服饰 > 装饰
halter_top,0,2779,,吊带式的上身的服饰,服饰,装饰,服饰 > 装饰
multicolored_legwear,0,2778,,多色款腿部服饰,服饰,装饰,服饰 > 装饰
navy_blue_legwear,0,2777,,海军蓝腿部服饰,服饰,装饰,服饰 > 装饰
nontraditional_miko,0,2776,,改款过的日本服饰,服饰,装饰,服饰 > 装饰
side_cutout,0,2775,,侧边开口的服饰,服饰,装饰,服饰 > 装饰
side_slit,0,2774,,侧面有缝的服饰,服饰,装饰,服饰 > 装饰
sideless_outfit,0,2773,,侧面没有布料的服饰,服饰,装饰,服饰 > 装饰
single_kneehigh,0,2772,,单边穿着过膝服饰,服饰,装饰,服饰 > 装饰
single_vertical_stripe,0,2771,,露出单边服饰上的垂直条纹,服饰,装饰,服饰 > 装饰
turtleneck,0,2770,,高领服饰,服饰,装饰,服饰 > 装饰
two-sided_fabric,0,2769,,双层样式的服饰画法,服饰,装饰,服饰 > 装饰
o-ring,0,2768,,带O型环的衣物,服饰,装饰,服饰 > 装饰
o-ring_top,0,2767,,带O型环的上衣,服饰,装饰,服饰 > 装饰
fringe_trim,0,2766,,须边(围巾末端,服饰,装饰,服饰 > 装饰
loose_belt,0,2765,,松散的带子(衣物),服饰,装饰,服饰 > 装饰
pom_pom_(clothes),0,2764,,小绒球(衣物挂件),服饰,装饰,服饰 > 装饰
drawstring,0,2763,,衣服的抽绳,服饰,装饰,服饰 > 装饰
