trigger_tag,trigger_canonical,safety_bin,safety_class,slot,related_tag,related_canonical,support,confidence,lift,pmi,score,related_group,related_subgroup
striped,striped,sfw,clean,clothing,collared shirt,collared_shirt,264,0.165725,2.020806,1.01493,0.816398,服饰,上衣
closed eyes,closed_eyes,sfw,clean,scene,pillow,pillow,380,0.11323,1.879696,0.910499,0.551477,场景,床上用品
closed eyes,closed_eyes,sfw,clean,scene,on bed,on_bed,339,0.101013,1.155946,0.209074,0.296915,场景,室内
closed eyes,closed_eyes,sfw,clean,scene,bed sheet,bed_sheet,244,0.072706,1.309951,0.389513,0.229038,场景,床上用品
closed eyes,closed_eyes,sfw,clean,scene,petals,petals,180,0.053635,1.717387,0.780215,0.209902,环境,大自然
closed eyes,closed_eyes,sfw,clean,scene,bed,bed,196,0.058403,1.254298,0.32688,0.169501,场景,家具
closed eyes,closed_eyes,sfw,clean,camera,facing viewer,facing_viewer,532,0.158522,19.701244,4.300215,8.538503,镜头,人物视觉朝向
closed eyes,closed_eyes,sfw,clean,camera,upper body,upper_body,873,0.260131,1.756798,0.812948,1.346297,镜头,镜头
closed eyes,closed_eyes,sfw,clean,camera,from side,from_side,335,0.099821,1.678306,0.747006,0.425162,镜头,镜头角度
closed eyes,closed_eyes,sfw,clean,camera,profile,profile,202,0.060191,2.435017,1.283932,0.34096,镜头,镜头
closed eyes,closed_eyes,sfw,clean,pose_action,sleeping,sleeping,494,0.147199,24.031188,4.586836,9.559491,表情动作,基础动作
closed eyes,closed_eyes,sfw,clean,pose_action,kiss,kiss,544,0.162098,13.96149,3.803381,6.208908,表情动作,笑
closed eyes,closed_eyes,sfw,clean,pose_action,hug,hug,376,0.112038,11.477115,3.520688,3.326027,表情动作,其他动作
closed eyes,closed_eyes,sfw,clean,pose_action,french kiss,french_kiss,217,0.06466,9.643241,3.269518,1.469064,表情动作,其他动作
closed eyes,closed_eyes,sfw,clean,pose_action,lying,lying,597,0.17789,1.790172,0.840098,0.886318,表情动作,基础动作
closed eyes,closed_eyes,sfw,clean,pose_action,on back,on_back,367,0.109356,2.009666,1.006956,0.566202,表情动作,基础动作
closed eyes,closed_eyes,sfw,clean,pose_action,:d,:d,350,0.104291,1.390057,0.475144,0.370588,表情动作,笑
closed eyes,closed_eyes,sfw,clean,pose_action,tongue out,tongue_out,210,0.062574,2.195572,1.134597,0.321818,表情动作,其他动作
closed eyes,closed_eyes,sfw,clean,pose_action,tongue,tongue,250,0.074493,1.677339,0.746174,0.301753,表情动作,其他动作
closed eyes,closed_eyes,sfw,clean,expression,open mouth,open_mouth,984,0.293206,1.482618,0.568147,1.303002,人物,嘴巴
closed eyes,closed_eyes,sfw,clean,clothing,dress,dress,973,0.289928,1.215195,0.281188,1.054335,服饰,裙子
closed eyes,closed_eyes,sfw,clean,clothing,white dress,white_dress,543,0.1618,1.629832,0.704723,0.723274,服饰,裙子
closed eyes,closed_eyes,sfw,clean,clothing,school uniform,school_uniform,283,0.084327,1.212401,0.277868,0.252207,服饰,正装
closed eyes,closed_eyes,sfw,clean,clothing,detached sleeves,detached_sleeves,247,0.0736,1.335944,0.41786,0.236956,服饰,手臂
closed eyes,closed_eyes,sfw,clean,clothing,necktie,necktie,180,0.053635,1.845923,0.884343,0.225612,服饰,领口
closed eyes,closed_eyes,sfw,clean,clothing,japanese clothes,japanese_clothes,203,0.060489,1.53204,0.615454,0.215774,服饰,风格
closed eyes,closed_eyes,sfw,clean,clothing,kimono,kimono,162,0.048272,1.515169,0.599479,0.16936,服饰,正装
closed eyes,closed_eyes,sfw,clean,clothing,pants,pants,170,0.050656,1.380576,0.465271,0.15772,服饰,裤子
closed eyes,closed_eyes,sfw,clean,clothing,black jacket,black_jacket,168,0.05006,1.184191,0.243901,0.133405,服饰,上半身服装
closed eyes,closed_eyes,sfw,clean,prop,flower,flower,689,0.205304,1.473954,0.559691,0.860763,物品,植物
closed eyes,closed_eyes,sfw,clean,prop,white flower,white_flower,276,0.082241,2.146689,1.102113,0.43366,物品,植物
closed eyes,closed_eyes,sfw,clean,prop,tree,tree,190,0.056615,1.158774,0.212599,0.150957,物品,植物
belt,belt,sfw,clean,scene,christmas,christmas,185,0.061914,4.820988,2.269329,0.683548,环境,氛围
belt,belt,sfw,clean,scene,building,building,172,0.057564,2.371626,1.245876,0.308543,场景,室外
belt,belt,sfw,clean,camera,cowboy shot,cowboy_shot,889,0.297523,1.702829,0.767933,1.496468,镜头,镜头
belt,belt,sfw,clean,pose_action,standing,standing,975,0.326305,1.587808,0.667036,1.550929,表情动作,基础动作
belt,belt,sfw,clean,pose_action,holding,holding,695,0.232597,1.56294,0.644262,1.035417,表情动作,手部动作(拿着某物)
belt,belt,sfw,clean,pose_action,holding weapon,holding_weapon,255,0.085341,4.721785,2.239332,0.97648,表情动作,手部拿着某物
belt,belt,sfw,clean,pose_action,hand up,hand_up,299,0.100067,1.354922,0.43821,0.337596,表情动作,手部动作
belt,belt,sfw,clean,pose_action,grin,grin,229,0.07664,1.202115,0.265575,0.219122,表情动作,笑
belt,belt,sfw,clean,clothing,black belt,black_belt,360,0.120482,27.701138,4.791873,8.571339,服饰,衣服装饰
belt,belt,sfw,clean,clothing,jacket,jacket,992,0.331995,2.806038,1.488534,2.795577,服饰,外套
belt,belt,sfw,clean,clothing,shirt,shirt,1501,0.502343,1.644235,0.717416,2.625975,服饰,上衣
belt,belt,sfw,clean,clothing,long sleeves,long_sleeves,1498,0.501339,1.616907,0.693237,2.57647,服饰,手臂
belt,belt,sfw,clean,clothing,gloves,gloves,893,0.298862,2.760531,1.464946,2.438496,服饰,手套
belt,belt,sfw,clean,clothing,open clothes,open_clothes,797,0.266734,2.908419,1.540235,2.255074,服饰,上衣
belt,belt,sfw,clean,clothing,skirt,skirt,1059,0.354418,2.045426,1.032402,2.195813,服饰,裙子
belt,belt,sfw,clean,clothing,midriff,midriff,586,0.196118,3.659348,1.871587,1.991692,服饰,上衣
belt,belt,sfw,clean,clothing,boots,boots,381,0.12751,5.531517,2.467675,1.828324,服饰,靴子
belt,belt,sfw,clean,clothing,hat,hat,652,0.218206,2.776501,1.473268,1.709016,服饰,帽子
belt,belt,sfw,clean,clothing,black gloves,black_gloves,547,0.183066,3.361997,1.749319,1.689981,服饰,手部装饰物
belt,belt,sfw,clean,clothing,crop top,crop_top,514,0.172021,3.549834,1.827752,1.660553,服饰,上衣
belt,belt,sfw,clean,prop,weapon,weapon,338,0.113119,4.2812,2.098015,1.23085,物品,武器
belt,belt,sfw,clean,prop,sword,sword,186,0.062249,4.449406,2.153613,0.634889,物品,武器
belt,belt,sfw,clean,prop,tree,tree,178,0.059572,1.219288,0.286039,0.165183,物品,植物
single thighhigh,single_thighhigh,sfw,clean,pose_action,standing,standing,191,0.327616,1.594185,0.672819,1.202914,表情动作,基础动作
single thighhigh,single_thighhigh,sfw,clean,clothing,thighhighs,thighhighs,552,0.946827,7.740227,2.952376,20.151866,服饰,袜子
single thighhigh,single_thighhigh,sfw,clean,clothing,black thighhighs,black_thighhighs,264,0.45283,9.675066,3.274272,10.680181,服饰,袜子
single thighhigh,single_thighhigh,sfw,clean,clothing,gloves,gloves,202,0.346484,3.200402,1.678253,2.579644,服饰,手套
single thighhigh,single_thighhigh,sfw,clean,clothing,ribbon,ribbon,221,0.379074,2.132702,1.092682,1.910865,服饰,小装饰
single thighhigh,single_thighhigh,sfw,clean,clothing,dress,dress,232,0.397942,1.667917,0.738048,1.582219,服饰,裙子
single thighhigh,single_thighhigh,sfw,clean,clothing,long sleeves,long_sleeves,245,0.42024,1.35535,0.438665,1.370699,服饰,手臂
single thighhigh,single_thighhigh,sfw,clean,clothing,jewelry,jewelry,189,0.324185,1.452403,0.538441,1.082409,服饰,首饰
barefoot,barefoot,sfw,clean,scene,water,water,1609,0.285031,1.98388,0.988325,1.814724,环境,水
barefoot,barefoot,sfw,clean,scene,indoors,indoors,1959,0.347033,1.295169,0.37314,1.480651,场景,室内
barefoot,barefoot,sfw,clean,scene,on bed,on_bed,960,0.170062,1.946108,0.960592,0.988499,场景,室内
barefoot,barefoot,sfw,clean,scene,sky,sky,1137,0.201417,1.263088,0.336955,0.778376,环境,天空
barefoot,barefoot,sfw,clean,scene,day,day,1090,0.193091,1.254207,0.326775,0.736553,环境,天气
barefoot,barefoot,sfw,clean,scene,bed sheet,bed_sheet,627,0.111072,2.001201,1.000866,0.623296,场景,床上用品
barefoot,barefoot,sfw,clean,scene,ocean,ocean,604,0.106997,1.92277,0.943186,0.573613,环境,水
barefoot,barefoot,sfw,clean,scene,pillow,pillow,613,0.108592,1.802696,0.850156,0.547043,场景,床上用品
barefoot,barefoot,sfw,clean,scene,cloud,cloud,725,0.128432,1.473997,0.559733,0.542613,环境,云
barefoot,barefoot,sfw,clean,scene,beach,beach,538,0.095306,2.058058,1.041284,0.537197,环境,水
barefoot,barefoot,sfw,clean,scene,bed,bed,522,0.092471,1.985972,0.989845,0.500601,场景,家具
barefoot,barefoot,sfw,clean,scene,window,window,732,0.129672,1.314687,0.394719,0.489342,场景,家具
barefoot,barefoot,sfw,clean,camera,full body,full_body,2129,0.377148,3.195507,1.676045,4.0135,镜头,人物构图
barefoot,barefoot,sfw,clean,camera,foreshortening,foreshortening,807,0.142958,6.254126,2.644808,2.603759,镜头,镜头角度
barefoot,barefoot,sfw,clean,camera,foot focus,foot_focus,851,0.150753,5.580486,2.480391,2.469143,镜头,特写镜头
barefoot,barefoot,sfw,clean,camera,looking back,looking_back,556,0.098494,1.446499,0.532565,0.392199,镜头,主角动作
barefoot,barefoot,sfw,clean,camera,from behind,from_behind,558,0.098849,1.42045,0.506348,0.386736,镜头,镜头角度
barefoot,barefoot,sfw,clean,camera,dutch angle,dutch_angle,385,0.068202,2.123033,1.086126,0.375974,镜头,镜头角度
barefoot,barefoot,sfw,clean,camera,between legs,between_legs,247,0.043756,2.749954,1.459408,0.33136,镜头,特写镜头
barefoot,barefoot,sfw,clean,pose_action,legs,legs,1763,0.312312,4.614487,2.20617,4.681905,表情动作,腿部动作
barefoot,barefoot,sfw,clean,pose_action,sitting,sitting,3162,0.560142,1.974006,0.981127,3.871506,表情动作,腿部动作
barefoot,barefoot,sfw,clean,pose_action,wariza,wariza,694,0.122941,5.581964,2.480773,1.954148,表情动作,腿部动作
barefoot,barefoot,sfw,clean,pose_action,lying,lying,872,0.154473,1.554515,0.636464,0.707297,表情动作,基础动作
barefoot,barefoot,sfw,clean,pose_action,knees up,knees_up,448,0.079362,2.926011,1.548935,0.617892,表情动作,腿部动作
barefoot,barefoot,sfw,clean,pose_action,foot out of frame,foot_out_of_frame,162,0.028698,4.78903,2.259734,0.535301,表情动作,腿部动作
barefoot,barefoot,sfw,clean,pose_action,kneeling,kneeling,287,0.050841,3.929223,1.974244,0.493976,表情动作,腿部动作
barefoot,barefoot,sfw,clean,pose_action,arm support,arm_support,464,0.082197,1.887239,0.916277,0.415079,表情动作,手部动作
barefoot,barefoot,sfw,clean,pose_action,all fours,all_fours,263,0.04659,2.814812,1.493039,0.342867,表情动作,腿部动作
barefoot,barefoot,sfw,clean,pose_action,leg up,leg_up,264,0.046767,2.759056,1.464175,0.336295,表情动作,腿部动作
barefoot,barefoot,sfw,clean,pose_action,hand between legs,hand_between_legs,211,0.037378,2.702037,1.434047,0.316732,表情动作,腿部动作
barefoot,barefoot,sfw,clean,pose_action,knee up,knee_up,238,0.042161,2.633755,1.397121,0.31532,表情动作,腿部动作
barefoot,barefoot,sfw,clean,clothing,anklet,anklet,205,0.036315,10.473365,3.388653,1.221424,服饰,鞋子
barefoot,barefoot,sfw,clean,clothing,halterneck,halterneck,445,0.078831,1.452885,0.53892,0.304428,服饰,领口
barefoot,barefoot,sfw,clean,clothing,shorts,shorts,459,0.081311,1.207208,0.271674,0.2622,服饰,裤子
barefoot,barefoot,sfw,clean,clothing,strap slip,strap_slip,247,0.043756,1.981231,0.986397,0.238732,服饰,上衣
barefoot,barefoot,sfw,clean,clothing,black shorts,black_shorts,163,0.028875,1.278087,0.353986,0.143021,服饰,裤子
barefoot,barefoot,sfw,clean,clothing,short shorts,short_shorts,279,0.049424,1.159222,0.213157,0.142636,服饰,裤子
barefoot,barefoot,sfw,clean,prop,sand,sand,232,0.041098,2.963196,1.567154,0.353186,物品,其它物品
barefoot,barefoot,sfw,clean,prop,plant,plant,260,0.046058,1.323257,0.404094,0.160866,物品,植物
barefoot,barefoot,sfw,clean,style_light,wet,wet,1992,0.352879,1.576261,0.656507,1.83637,人物,皮肤
barefoot,barefoot,sfw,clean,style_light,wet clothes,wet_clothes,862,0.152702,1.410789,0.496502,0.633474,服饰,上半身服装
barefoot,barefoot,sfw,clean,style_light,steam,steam,217,0.038441,1.736795,0.796427,0.204597,服饰,小装饰
barefoot,barefoot,sfw,clean,style_light,wet shirt,wet_shirt,355,0.062888,1.155185,0.208124,0.186142,服饰,上衣
blue ribbon,blue_ribbon,sfw,clean,scene,window,window,167,0.122165,1.238577,0.308684,0.340144,场景,家具
blue ribbon,blue_ribbon,sfw,clean,camera,upper body,upper_body,238,0.174104,1.175812,0.233657,0.490176,镜头,镜头
blue ribbon,blue_ribbon,sfw,clean,pose_action,grin,grin,226,0.165326,2.59317,1.374717,1.017308,表情动作,笑
blue ribbon,blue_ribbon,sfw,clean,expression,blush,blush,1158,0.84711,1.184935,0.244808,3.079011,表情动作,其他表情
blue ribbon,blue_ribbon,sfw,clean,clothing,ribbon,ribbon,1341,0.98098,5.519081,2.464428,16.94971,服饰,小装饰
blue ribbon,blue_ribbon,sfw,clean,clothing,blue bow,blue_bow,372,0.272129,9.323,3.220794,6.55084,服饰,头部装饰物
blue ribbon,blue_ribbon,sfw,clean,clothing,bow,bow,511,0.373811,2.261419,1.177228,2.296662,服饰,头部装饰物
blue ribbon,blue_ribbon,sfw,clean,clothing,halo,halo,331,0.242136,2.472165,1.305775,1.516108,服饰,头饰
blue ribbon,blue_ribbon,sfw,clean,clothing,shirt,shirt,517,0.3782,1.237901,0.307895,1.274282,服饰,上衣
blue ribbon,blue_ribbon,sfw,clean,clothing,white shirt,white_shirt,429,0.313826,1.440852,0.526922,1.194861,服饰,上衣
blue ribbon,blue_ribbon,sfw,clean,clothing,frills,frills,249,0.182151,2.169323,1.117245,0.9536,服饰,衣服装饰
blue ribbon,blue_ribbon,sfw,clean,clothing,dress,dress,382,0.279444,1.171251,0.22805,0.84878,服饰,裙子
blue ribbon,blue_ribbon,sfw,clean,clothing,collared shirt,collared_shirt,233,0.170446,2.078374,1.055456,0.845104,服饰,上衣
blue ribbon,blue_ribbon,sfw,clean,clothing,skirt,skirt,323,0.236284,1.363649,0.447472,0.812752,服饰,裙子
blue ribbon,blue_ribbon,sfw,clean,clothing,bowtie,bowtie,189,0.138259,2.227293,1.155291,0.707916,服饰,领口
blue ribbon,blue_ribbon,sfw,clean,clothing,choker,choker,235,0.171909,1.642894,0.716239,0.674769,服饰,首饰
blue ribbon,blue_ribbon,sfw,clean,style_light,wet clothes,wet_clothes,186,0.136064,1.257081,0.330077,0.392076,服饰,上半身服装
black ribbon,black_ribbon,sfw,clean,scene,on bed,on_bed,228,0.104876,1.200149,0.263213,0.299132,场景,室内
black ribbon,black_ribbon,sfw,clean,scene,bed sheet,bed_sheet,181,0.083257,1.500052,0.585012,0.284877,场景,床上用品
black ribbon,black_ribbon,sfw,clean,camera,cowboy shot,cowboy_shot,473,0.217571,1.245235,0.316418,0.727155,镜头,镜头
black ribbon,black_ribbon,sfw,clean,camera,full body,full_body,300,0.137994,1.169203,0.225525,0.401965,镜头,人物构图
black ribbon,black_ribbon,sfw,clean,camera,looking back,looking_back,189,0.086937,1.276761,0.352488,0.255166,镜头,主角动作
black ribbon,black_ribbon,sfw,clean,camera,from behind,from_behind,177,0.081417,1.169956,0.226454,0.216402,镜头,镜头角度
black ribbon,black_ribbon,sfw,clean,pose_action,standing,standing,544,0.25023,1.217624,0.284069,0.835909,表情动作,基础动作
black ribbon,black_ribbon,sfw,clean,pose_action,lying,lying,277,0.127415,1.28222,0.358644,0.401554,表情动作,基础动作
black ribbon,black_ribbon,sfw,clean,pose_action,feet out of frame,feet_out_of_frame,185,0.085097,1.615118,0.69164,0.314745,表情动作,腿部动作
black ribbon,black_ribbon,sfw,clean,pose_action,hand up,hand_up,201,0.092456,1.251873,0.324088,0.269021,表情动作,手部动作
black ribbon,black_ribbon,sfw,clean,expression,blush,blush,1878,0.863845,1.208344,0.273031,3.419565,表情动作,其他表情
black ribbon,black_ribbon,sfw,clean,clothing,ribbon,ribbon,2127,0.978381,5.504456,2.4606,17.932512,服饰,小装饰
black ribbon,black_ribbon,sfw,clean,clothing,eyepatch,eyepatch,200,0.091996,11.116244,3.474598,2.374826,服饰,眼镜
black ribbon,black_ribbon,sfw,clean,clothing,neck ribbon,neck_ribbon,223,0.102576,8.187377,3.033401,1.988171,服饰,领口
black ribbon,black_ribbon,sfw,clean,clothing,shirt,shirt,791,0.363845,1.190915,0.25207,1.25817,服饰,上衣
black ribbon,black_ribbon,sfw,clean,clothing,black bow,black_bow,212,0.097516,4.731246,2.24222,1.082543,服饰,头部装饰物
black ribbon,black_ribbon,sfw,clean,clothing,white shirt,white_shirt,618,0.284269,1.305147,0.384213,1.038078,服饰,上衣
black ribbon,black_ribbon,sfw,clean,clothing,bow,bow,534,0.24563,1.485971,0.571406,0.998492,服饰,头部装饰物
black ribbon,black_ribbon,sfw,clean,clothing,frills,frills,344,0.158234,1.884483,0.914169,0.760084,服饰,衣服装饰
black ribbon,black_ribbon,sfw,clean,clothing,thighhighs,thighhighs,378,0.173873,1.421397,0.50731,0.639811,服饰,袜子
black ribbon,black_ribbon,sfw,clean,clothing,short sleeves,short_sleeves,353,0.162374,1.427035,0.513021,0.593163,服饰,手臂
black ribbon,black_ribbon,sfw,clean,clothing,black dress,black_dress,256,0.117755,1.860772,0.895901,0.53133,服饰,裙子
black ribbon,black_ribbon,sfw,clean,clothing,black skirt,black_skirt,236,0.108556,1.62306,0.698716,0.421264,服饰,裙子
black ribbon,black_ribbon,sfw,clean,style_light,wet,wet,600,0.275989,1.232805,0.301945,0.947682,人物,皮肤
black ribbon,black_ribbon,sfw,clean,style_light,sweat,sweat,552,0.25391,1.312211,0.392,0.916166,表情动作,其他表情
black ribbon,black_ribbon,sfw,clean,style_light,wet clothes,wet_clothes,331,0.152254,1.406653,0.492267,0.542436,服饰,上半身服装
black ribbon,black_ribbon,sfw,clean,style_light,wet shirt,wet_shirt,177,0.081417,1.495549,0.580675,0.276626,服饰,上衣
white ribbon,white_ribbon,sfw,clean,expression,closed mouth,closed_mouth,318,0.556918,1.265591,0.339812,1.773264,人物,嘴巴
white ribbon,white_ribbon,sfw,clean,clothing,white bow,white_bow,167,0.292469,28.819025,4.84895,18.947451,服饰,头部装饰物
white ribbon,white_ribbon,sfw,clean,clothing,ribbon,ribbon,555,0.971979,5.468439,2.451129,14.627709,服饰,小装饰
white ribbon,white_ribbon,sfw,clean,clothing,bow,bow,236,0.41331,2.500371,1.322142,2.47086,服饰,头部装饰物
white ribbon,white_ribbon,sfw,clean,clothing,dress,dress,187,0.327496,1.372652,0.456966,1.031449,服饰,裙子
white ribbon,white_ribbon,sfw,clean,style_light,wet,wet,163,0.285464,1.275129,0.350644,0.814657,人物,皮肤
lifted by self,lifted_by_self,sfw,clean,scene,indoors,indoors,743,0.404905,1.511153,0.59565,1.760233,场景,室内
lifted by self,lifted_by_self,sfw,clean,scene,window,window,350,0.190736,1.933781,0.951424,0.942869,场景,家具
lifted by self,lifted_by_self,sfw,clean,scene,curtains,curtains,181,0.098638,2.244799,1.166586,0.50507,场景,家具
lifted by self,lifted_by_self,sfw,clean,camera,cowboy shot,cowboy_shot,615,0.33515,1.918178,0.939737,1.797407,镜头,镜头
lifted by self,lifted_by_self,sfw,clean,camera,from below,from_below,246,0.13406,4.051214,2.018354,1.307929,镜头,镜头角度
lifted by self,lifted_by_self,sfw,clean,pose_action,standing,standing,572,0.311717,1.516819,0.601049,1.307305,表情动作,基础动作
lifted by self,lifted_by_self,sfw,clean,expression,blush,blush,1591,0.86703,1.212799,0.27834,3.369523,表情动作,其他表情
lifted by self,lifted_by_self,sfw,clean,clothing,skirt,skirt,934,0.508992,2.93751,1.554594,4.448084,服饰,裙子
lifted by self,lifted_by_self,sfw,clean,clothing,shirt,shirt,1057,0.576022,1.885396,0.914868,3.288675,服饰,上衣
lifted by self,lifted_by_self,sfw,clean,clothing,bow,bow,765,0.416894,2.522052,1.334598,3.037891,服饰,头部装饰物
lifted by self,lifted_by_self,sfw,clean,clothing,pleated skirt,pleated_skirt,566,0.308447,3.434744,1.780203,2.924491,服饰,裙子
lifted by self,lifted_by_self,sfw,clean,clothing,short sleeves,short_sleeves,568,0.309537,2.720394,1.443816,2.325714,服饰,手臂
lifted by self,lifted_by_self,sfw,clean,clothing,school uniform,school_uniform,450,0.245232,3.525806,1.817953,2.302324,服饰,正装
lifted by self,lifted_by_self,sfw,clean,clothing,white shirt,white_shirt,756,0.411989,1.891544,0.919564,2.247666,服饰,上衣
lifted by self,lifted_by_self,sfw,clean,clothing,long sleeves,long_sleeves,838,0.456676,1.472861,0.558621,1.969698,服饰,手臂
lifted by self,lifted_by_self,sfw,clean,clothing,maid,maid,219,0.119346,5.115687,2.354928,1.440767,服饰,正装
lifted by self,lifted_by_self,sfw,clean,clothing,pantyhose,pantyhose,440,0.239782,2.012064,1.008676,1.28006,服饰,袜子
lifted by self,lifted_by_self,sfw,clean,clothing,dress,dress,600,0.326975,1.370472,0.454673,1.248136,服饰,裙子
lifted by self,lifted_by_self,sfw,clean,clothing,blue skirt,blue_skirt,261,0.142234,3.599168,1.847663,1.245498,服饰,裙子
lifted by self,lifted_by_self,sfw,clean,style_light,sweat,sweat,463,0.252316,1.303974,0.382916,0.880066,表情动作,其他表情
strap slip,strap_slip,sfw,clean,scene,indoors,indoors,731,0.399891,1.49244,0.577673,1.712744,场景,室内
strap slip,strap_slip,sfw,clean,scene,on bed,on_bed,383,0.209519,2.397631,1.26161,1.303289,场景,室内
strap slip,strap_slip,sfw,clean,scene,bed sheet,bed_sheet,281,0.15372,2.769602,1.469679,1.048985,场景,床上用品
strap slip,strap_slip,sfw,clean,scene,window,window,245,0.134026,1.35883,0.442365,0.438276,场景,家具
strap slip,strap_slip,sfw,clean,scene,pillow,pillow,167,0.091357,1.516583,0.600825,0.311457,场景,床上用品
strap slip,strap_slip,sfw,clean,pose_action,leaning forward,leaning_forward,252,0.137856,3.516316,1.814065,1.172256,表情动作,基础动作
strap slip,strap_slip,sfw,clean,pose_action,sitting,sitting,627,0.342998,1.208765,0.273534,1.162607,表情动作,腿部动作
strap slip,strap_slip,sfw,clean,pose_action,lying,lying,348,0.190372,1.915779,0.937931,0.931428,表情动作,基础动作
strap slip,strap_slip,sfw,clean,pose_action,barefoot,barefoot,247,0.13512,1.981231,0.986397,0.64515,表情动作,腿部动作
strap slip,strap_slip,sfw,clean,pose_action,legs,legs,166,0.09081,1.341736,0.424101,0.273599,表情动作,腿部动作
strap slip,strap_slip,sfw,clean,expression,blush,blush,1609,0.880197,1.231217,0.300085,3.477903,表情动作,其他表情
strap slip,strap_slip,sfw,clean,clothing,camisole,camisole,301,0.164661,12.749431,3.672361,5.233131,服饰,上衣
strap slip,strap_slip,sfw,clean,clothing,spaghetti strap,spaghetti_strap,311,0.170131,11.994836,3.584341,5.115017,服饰,上半身服装
strap slip,strap_slip,sfw,clean,clothing,white dress,white_dress,558,0.305252,3.074843,1.620513,2.585234,服饰,裙子
strap slip,strap_slip,sfw,clean,clothing,dress,dress,732,0.400438,1.678379,0.747068,1.929158,服饰,裙子
strap slip,strap_slip,sfw,clean,clothing,sleeveless,sleeveless,504,0.275711,2.404477,1.265723,1.797209,服饰,手臂
strap slip,strap_slip,sfw,clean,clothing,off shoulder,off_shoulder,394,0.215536,2.151748,1.105509,1.208786,服饰,上半身服装
strap slip,strap_slip,sfw,clean,clothing,sleeveless dress,sleeveless_dress,286,0.156455,2.906182,1.539125,1.123665,服饰,裙子
strap slip,strap_slip,sfw,clean,clothing,lace trim,lace_trim,255,0.139497,2.882967,1.527554,0.974543,服饰,衣服装饰
strap slip,strap_slip,sfw,clean,clothing,halo,halo,207,0.113239,1.156145,0.209322,0.30589,服饰,头饰
strap slip,strap_slip,sfw,clean,style_light,sweat,sweat,785,0.429431,2.219308,1.15011,2.764166,表情动作,其他表情
strap slip,strap_slip,sfw,clean,style_light,wet,wet,723,0.395514,1.766708,0.821064,2.002015,人物,皮肤
strap slip,strap_slip,sfw,clean,style_light,wet clothes,wet_clothes,464,0.253829,2.345095,1.229646,1.592767,服饰,上半身服装
red ribbon,red_ribbon,sfw,clean,scene,indoors,indoors,863,0.329389,1.229321,0.297862,1.190891,场景,室内
red ribbon,red_ribbon,sfw,clean,scene,window,window,352,0.134351,1.362124,0.445858,0.468251,场景,家具
red ribbon,red_ribbon,sfw,clean,scene,night,night,233,0.088931,1.283734,0.360347,0.272351,环境,天气
red ribbon,red_ribbon,sfw,clean,scene,bed sheet,bed_sheet,169,0.064504,1.162178,0.216831,0.168885,场景,床上用品
red ribbon,red_ribbon,sfw,clean,camera,from side,from_side,191,0.072901,1.225689,0.293593,0.205799,镜头,镜头角度
red ribbon,red_ribbon,sfw,clean,pose_action,:d,:d,267,0.101908,1.358303,0.441805,0.338094,表情动作,笑
red ribbon,red_ribbon,sfw,clean,pose_action,grin,grin,231,0.088168,1.382935,0.467733,0.290441,表情动作,笑
red ribbon,red_ribbon,sfw,clean,pose_action,hand up,hand_up,234,0.089313,1.209312,0.274187,0.257855,表情动作,手部动作
red ribbon,red_ribbon,sfw,clean,pose_action,feet out of frame,feet_out_of_frame,192,0.073282,1.390888,0.476006,0.234979,表情动作,腿部动作
red ribbon,red_ribbon,sfw,clean,clothing,ribbon,ribbon,2560,0.977099,5.497246,2.458709,18.31596,服饰,小装饰
red ribbon,red_ribbon,sfw,clean,clothing,neck ribbon,neck_ribbon,396,0.151145,12.064056,3.592643,4.756444,服饰,领口
red ribbon,red_ribbon,sfw,clean,clothing,tress ribbon,tress_ribbon,278,0.106107,7.545165,2.915552,1.968974,服饰,头部装饰物
red ribbon,red_ribbon,sfw,clean,clothing,long sleeves,long_sleeves,1058,0.403817,1.302382,0.381152,1.592797,服饰,手臂
red ribbon,red_ribbon,sfw,clean,clothing,shirt,shirt,936,0.357252,1.169333,0.225686,1.243168,服饰,上衣
red ribbon,red_ribbon,sfw,clean,clothing,skirt,skirt,679,0.25916,1.495674,0.580796,1.100149,服饰,裙子
red ribbon,red_ribbon,sfw,clean,clothing,white shirt,white_shirt,746,0.284733,1.307279,0.386567,1.071458,服饰,上衣
red ribbon,red_ribbon,sfw,clean,clothing,dress,dress,768,0.29313,1.228613,0.29703,1.041166,服饰,裙子
red ribbon,red_ribbon,sfw,clean,clothing,red bow,red_bow,279,0.106489,3.706545,1.890075,0.971328,服饰,衣服装饰
red ribbon,red_ribbon,sfw,clean,clothing,bow,bow,603,0.230153,1.392338,0.477509,0.893242,服饰,头部装饰物
red ribbon,red_ribbon,sfw,clean,clothing,alternate costume,alternate_costume,434,0.165649,1.809306,0.855436,0.793446,服饰,风格
red ribbon,red_ribbon,sfw,clean,clothing,school uniform,school_uniform,370,0.141221,2.030404,1.021767,0.739718,服饰,正装
red ribbon,red_ribbon,sfw,clean,prop,tree,tree,184,0.070229,1.43742,0.523481,0.23095,物品,植物
red ribbon,red_ribbon,sfw,clean,style_light,blurry,blurry,327,0.124809,1.26337,0.337278,0.398557,画面,背景
from side,from_side,sfw,clean,scene,outdoors,outdoors,1346,0.273411,1.191955,0.25333,1.020782,环境,大自然
